4778|29050211401|" GOVT HPS MIRZAPUR                                   "|" bidar    "|" basavakalyan       "|" sastapur"
4779|29050214101|" GOVT HPS SASTAPUR                                   "|" bidar    "|" basavakalyan       "|" sastapur"
4780|29050216201|" GOVT HPS YERANDI                                    "|" bidar    "|" basavakalyan       "|" sastapur"
4773|29050202101|" GOVT LPS BANDENAWAZWADI                             "|" bidar    "|" basavakalyan       "|" sastapur"
4781|29050216202|" GOVT LPS BASAVANAGAR YARANDI                        "|" bidar    "|" basavakalyan       "|" sastapur"
4776|29050207401|" GOVT LPS HIPPARGAGHAT THANDA                        "|" bidar    "|" basavakalyan       "|" sastapur"
4808|29050200401|" GOVT HPS ALGOOD                                     "|" bidar    "|" basavakalyan       "|" ujalam"
4811|29050202701|" GOVT HPS CHITA (K) THANDA                           "|" bidar    "|" basavakalyan       "|" ujalam"
4810|29050202601|" GOVT HPS CHITTA (K)                                 "|" bidar    "|" basavakalyan       "|" ujalam"
4812|29050203401|" GOVT HPS DHAMURI                                    "|" bidar    "|" basavakalyan       "|" ujalam"
4813|29050203801|" GOVT HPS EKAMBA                                     "|" bidar    "|" basavakalyan       "|" ujalam"
4815|29050206301|" GOVT HPS HANDRAL (R)                                "|" bidar    "|" basavakalyan       "|" ujalam"
4814|29050206101|" GOVT HPS HONNALLI                                   "|" bidar    "|" basavakalyan       "|" ujalam"
4816|29050207801|" GOVT HPS JOGEWADI                                   "|" bidar    "|" basavakalyan       "|" ujalam"
4817|29050211001|" GOVT HPS MADARWADI                                  "|" bidar    "|" basavakalyan       "|" ujalam"
4818|29050212401|" GOVT HPS NAVCHANDWADI                               "|" bidar    "|" basavakalyan       "|" ujalam"
4809|29050201401|" GOVT LPS BEDARWADI (U)                              "|" bidar    "|" basavakalyan       "|" ujalam"
4820|29050217401|" GOVT LPS PHOLDAR WADI                               "|" bidar    "|" basavakalyan       "|" ujalam"
4819|29050215201|" GOVT MPS UJALAM                                     "|" bidar    "|" basavakalyan       "|" ujalam"
5028|29050300301|" GOVT HPS AMADABAD                                   "|" bidar    "|" bhalki             "|" ambesangvi"
5032|29050302902|" GOVT HPS DARAJWADI                                  "|" bidar    "|" bhalki             "|" ambesangvi"
5034|29050303301|" GOVT HPS GANESHPUR WADI                             "|" bidar    "|" bhalki             "|" ambesangvi"
5036|29050305001|" GOVT HPS HUPLA                                      "|" bidar    "|" bhalki             "|" ambesangvi"
5039|29050305901|" GOVT HPS KADILABAD                                  "|" bidar    "|" bhalki             "|" ambesangvi"
5035|29050303302|" GOVT. HPS KAN. GANESHWAPUR WADI                     "|" bidar    "|" bhalki             "|" ambesangvi"
5037|29050305003|" GOVT. HPS KAN. HUPLA                                "|" bidar    "|" bhalki             "|" ambesangvi"
5040|29050306201|" GOVT HPS KARDYAL                                    "|" bidar    "|" bhalki             "|" ambesangvi"
5041|29050311701|" GOVT HPS SAIDAPUR WADI                              "|" bidar    "|" bhalki             "|" ambesangvi"
5043|29050312601|" GOVT HPS TALWAD (K)                                 "|" bidar    "|" bhalki             "|" ambesangvi"
5038|29050305004|" GOVT. HPS URDU HUPLA                                "|" bidar    "|" bhalki             "|" ambesangvi"
5045|29050313502|" GOVT. HPS URDU WALSANG                              "|" bidar    "|" bhalki             "|" ambesangvi"
5044|29050313501|" GOVT HPS WALSANG                                    "|" bidar    "|" bhalki             "|" ambesangvi"
5031|29050301201|" GOVT. L P SBAGWAN WADI                              "|" bidar    "|" bhalki             "|" ambesangvi"
5033|29050302904|" GOVT LPS DHARAWADI THANDA                           "|" bidar    "|" bhalki             "|" ambesangvi"
5042|29050311702|" GOVT. LPS KAN. SAIDAPURWADI                         "|" bidar    "|" bhalki             "|" ambesangvi"
5029|29050300401|" GOVT MPS AMBESANGAVI                                "|" bidar    "|" bhalki             "|" ambesangvi"
5030|29050300402|" GOVT. MPS KAN. AMBESANGAVI                          "|" bidar    "|" bhalki             "|" ambesangvi"
4911|29050301442|" DR. B.R. AMBEDKAR HPS MAR. BHALKI                   "|" bidar    "|" bhalki             "|" bhalki -urban"
4908|29050301421|" GOVT C.B.NAGAR  BHALKI                              "|" bidar    "|" bhalki             "|" bhalki -urban"
4905|29050301405|" GOVT HPS ASHOK NAGAR BHALKI                         "|" bidar    "|" bhalki             "|" bhalki -urban"
4906|29050301406|" GOVT HPS BHEEMNAGAR BHALKI                          "|" bidar    "|" bhalki             "|" bhalki -urban"
4917|29050309302|" GOVT LPS REEVAPYA NAGAR MAVINH                      "|" bidar    "|" bhalki             "|" bhalki -urban"
4909|29050301435|" GOVT LPS SIDDARTH NAGAR BHALKI                      "|" bidar    "|" bhalki             "|" bhalki -urban"
4901|29050301401|" GOVT MPS GUNJ BHALKI                                "|" bidar    "|" bhalki             "|" bhalki -urban"
4912|29050301443|" GOVT. MPS MAR. GANJ                                 "|" bidar    "|" bhalki             "|" bhalki -urban"
4916|29050301449|" GOVT. MPS MAR. TOWN BHALKI                          "|" bidar    "|" bhalki             "|" bhalki -urban"
4902|29050301402|" GOVT MPS TOWN BHALKI                                "|" bidar    "|" bhalki             "|" bhalki -urban"
4914|29050301446|" GOVT MPS URDU BASAVAKALYAN                          "|" bidar    "|" bhalki             "|" bhalki -urban"
4910|29050301436|" GOVT U LPS MAMATHA COLONY BHAL                      "|" bidar    "|" bhalki             "|" bhalki -urban"
4903|29050301403|" GOVT URDU PS BHALKI                                 "|" bidar    "|" bhalki             "|" bhalki -urban"
4907|29050301412|" INDIRA NAGAR PS BHALKI                              "|" bidar    "|" bhalki             "|" bhalki -urban"
4915|29050301448|" SARADGI ANNAPURNESHWARI H.S                         "|" bidar    "|" bhalki             "|" bhalki -urban"
4913|29050301445|" SEVENTH DAY HPS ENG. BHALKI                         "|" bidar    "|" bhalki             "|" bhalki -urban"
4904|29050301404|" YYY GOVT HPS  GIRLS PS BHALKI                       "|" bidar    "|" bhalki             "|" bhalki -urban"
5137|29050307101|" GOVT HPS KHANAPUR                                   "|" bidar    "|" bhalki             "|" dhanura(s)"
5139|29050308901|" GOVT HPS MALACHAPUR                                 "|" bidar    "|" bhalki             "|" dhanura(s)"
5141|29050311101|" GOVT HPS RUDNOOR                                    "|" bidar    "|" bhalki             "|" dhanura(s)"
5134|29050302806|" GOVT HPS URDU  DHANNURA (S)                         "|" bidar    "|" bhalki             "|" dhanura(s)"
5136|29050302809|" GOVT LPS BASAVANGAR DHANNUR(S)                      "|" bidar    "|" bhalki             "|" dhanura(s)"
5135|29050302807|" GOVT LPS DADODDI TANDA DHANNUR                      "|" bidar    "|" bhalki             "|" dhanura(s)"
5143|29050314701|" GOVT LPS GARMAA  THANDA                             "|" bidar    "|" bhalki             "|" dhanura(s)"
5138|29050307102|" GOVT LPS KHANAPUR THANDA                            "|" bidar    "|" bhalki             "|" dhanura(s)"
5142|29050311201|" GOVT LPS RUDNOOR THANDA                             "|" bidar    "|" bhalki             "|" dhanura(s)"
5133|29050302804|" GOVT LPS SEVANAGAR                                  "|" bidar    "|" bhalki             "|" dhanura(s)"
5140|29050308902|" GOVT. LPS URDU MALACHAPUR                           "|" bidar    "|" bhalki             "|" dhanura(s)"
5132|29050302801|" GOVT MPS DHANNURA                                   "|" bidar    "|" bhalki             "|" dhanura(s)"
5120|29050301101|" GOVT HPS BEERI (B)                                  "|" bidar    "|" bhalki             "|" dongapur"
5122|29050303001|" GOVT HPS DONAGAPUR                                  "|" bidar    "|" bhalki             "|" dongapur"
5124|29050305101|" GOVT HPS HUNAJI (A)                                 "|" bidar    "|" bhalki             "|" dongapur"
5126|29050306401|" GOVT HPS KALASDAL                                   "|" bidar    "|" bhalki             "|" dongapur"
5128|29050306403|" GOVT. HPS KAN. KALASADAL                            "|" bidar    "|" bhalki             "|" dongapur"
5129|29050308001|" GOVT HPS KOTGYAL WADI                               "|" bidar    "|" bhalki             "|" dongapur"
5121|29050301103|" GOVT. HPS MAR. BEERI (B)                            "|" bidar    "|" bhalki             "|" dongapur"
5130|29050308002|" GOVT. HPS MAR. KOTAGYALWADI                         "|" bidar    "|" bhalki             "|" dongapur"
5131|29050314501|" GOVT LPS HACHIKAMAT MATHA                           "|" bidar    "|" bhalki             "|" dongapur"
5127|29050306402|" GOVT LPS KALSDAL THAND                              "|" bidar    "|" bhalki             "|" dongapur"
5123|29050304201|" GOVT. LPS MAR. HACCHIKAMMAT                         "|" bidar    "|" bhalki             "|" dongapur"
5125|29050305102|" GOVT. LPS MAR. HUNAJI (A)                           "|" bidar    "|" bhalki             "|" dongapur"
5118|29050300201|" GOVT MPS ALANDI                                     "|" bidar    "|" bhalki             "|" dongapur"
5119|29050300202|" GOVT. MPS MAR. ALANDI                               "|" bidar    "|" bhalki             "|" dongapur"
4920|29050304301|" GOVT HPS HALBARGA                                   "|" bidar    "|" bhalki             "|" halbarga"
4922|29050304501|" GOVT HPS HALIPURGA                                  "|" bidar    "|" bhalki             "|" halbarga"
4923|29050307701|" GOVT HPS KON MELKUNDA                               "|" bidar    "|" bhalki             "|" halbarga"
4924|29050307801|" GOVT HPS KOSAM                                      "|" bidar    "|" bhalki             "|" halbarga"
4926|29050310001|" GOVT HPS NAGUR (K)                                  "|" bidar    "|" bhalki             "|" halbarga"
4921|29050304303|" GOVT. HPS URDU HALBARGA                             "|" bidar    "|" bhalki             "|" halbarga"
4918|29050300302|" GOVT. LPS KAN. AHAMADAD                             "|" bidar    "|" bhalki             "|" halbarga"
4925|29050308301|" GOVT LPS KURNALLI                                   "|" bidar    "|" bhalki             "|" halbarga"
4919|29050300303|" GOVT LPS MARATHI AHAMADABAD                         "|" bidar    "|" bhalki             "|" halbarga"
4927|29050312801|" YYY GOVT HPS TEGAMPUR                               "|" bidar    "|" bhalki             "|" halbarga"
4939|29050314601|" DPEP GOVT LPS KARANJA HALHALLI                      "|" bidar    "|" bhalki             "|" halhalli"
4928|29050302001|" GOVT HPS BYALHALLI (K)                              "|" bidar    "|" bhalki             "|" halhalli"
4930|29050302301|" GOVT HPS CHALKAPUR                                  "|" bidar    "|" bhalki             "|" halhalli"
4936|29050310701|" GOVT HPS NEELAMNALLI                                "|" bidar    "|" bhalki             "|" halhalli"
4937|29050310702|" GOVT HPS NEELAMNALLI THANDA                         "|" bidar    "|" bhalki             "|" halhalli"
4935|29050310601|" GOVT HPS NELWAD                                     "|" bidar    "|" bhalki             "|" halhalli"
4938|29050313001|" GOVT HPS TUGAON KATTI                               "|" bidar    "|" bhalki             "|" halhalli"
4929|29050302003|" GOVT. HPS URDU BYALHALLI (K)                        "|" bidar    "|" bhalki             "|" halhalli"
4931|29050302302|" GOVT LPS CHALKAPUR WADI                             "|" bidar    "|" bhalki             "|" halhalli"
4933|29050304004|" GOVT LPS HALHALLII  THANDA                          "|" bidar    "|" bhalki             "|" halhalli"
4934|29050304005|" GOVT. LPS URDU HALLHALLI                            "|" bidar    "|" bhalki             "|" halhalli"
4932|29050304001|" GOVT MPS HALHALLI (K)                               "|" bidar    "|" bhalki             "|" halhalli"
5047|29050302401|" GOVT HPS CHIKALCHANDA                               "|" bidar    "|" bhalki             "|" kanaji"
5049|29050304901|" GOVT HPS HUNAJI (K)                                 "|" bidar    "|" bhalki             "|" kanaji"
5050|29050305401|" GOVT HPS JANTHI                                     "|" bidar    "|" bhalki             "|" kanaji"
5051|29050305801|" GOVT HPS JOLDABAKA                                  "|" bidar    "|" bhalki             "|" kanaji"
5048|29050304202|" Govt. HPS Mar. Chikalchand                          "|" bidar    "|" bhalki             "|" kanaji"
5052|29050305803|" GOVT. HPS MAR. JOLDAPAKA                            "|" bidar    "|" bhalki             "|" kanaji"
5054|29050309201|" GOVT HPS MAROOR                                     "|" bidar    "|" bhalki             "|" kanaji"
5056|29050310501|" GOVT HPS NELGI                                      "|" bidar    "|" bhalki             "|" kanaji"
5059|29050312501|" GOVT HPS TARANALLI                                  "|" bidar    "|" bhalki             "|" kanaji"
5055|29050310002|" GOVT. LPS NELGI CROSS                               "|" bidar    "|" bhalki             "|" kanaji"
5058|29050312102|" GOVT LPS SIDDESHWAR WADI                            "|" bidar    "|" bhalki             "|" kanaji"
5046|29050302304|" GOVT. LPS URDU MAROOR                               "|" bidar    "|" bhalki             "|" kanaji"
5053|29050306001|" GOVT MPS KANAJI                                     "|" bidar    "|" bhalki             "|" kanaji"
5057|29050312101|" GVOT MPS SIDDESHWAR                                 "|" bidar    "|" bhalki             "|" kanaji"
31148|2905030380|" YYYGOVT H.P.S. GODIHIPPARGA                         "|" bidar    "|" bhalki             "|" kanaji"
4940|29050300901|" GOVT HPS BARDAPUR                                   "|" bidar    "|" bhalki             "|" khatak-chincholi"
4942|29050301601|" GOVT HPS BHAGYANAGAR                                "|" bidar    "|" bhalki             "|" khatak-chincholi"
4946|29050302701|" GOVT HPS DAWARGAON                                  "|" bidar    "|" bhalki             "|" khatak-chincholi"
4948|29050306101|" GOVT HPS KAPLAPUR                                   "|" bidar    "|" bhalki             "|" khatak-chincholi"
4943|29050302402|" GOVT. HPS MAR. CHIKALCHAND                          "|" bidar    "|" bhalki             "|" khatak-chincholi"
4945|29050302502|" GOVT. HPS MAR. CHITTA                               "|" bidar    "|" bhalki             "|" khatak-chincholi"
4947|29050302702|" GOVT. HPS MAR. DAWARGAON                            "|" bidar    "|" bhalki             "|" khatak-chincholi"
4950|29050306103|" GOVT. HPS MAR. KAPALAPUR                            "|" bidar    "|" bhalki             "|" khatak-chincholi"
4954|29050309401|" GOVT HPS MASIMADU                                   "|" bidar    "|" bhalki             "|" khatak-chincholi"
4956|29050311901|" GOVT HPS SEEKINDRABAD WADI                          "|" bidar    "|" bhalki             "|" khatak-chincholi"
4949|29050306102|" GOVT. HPS URDU KAPALAPUR                            "|" bidar    "|" bhalki             "|" khatak-chincholi"
4952|29050307003|" GOVT HPS URDU KH.CHINCHOLLI                         "|" bidar    "|" bhalki             "|" khatak-chincholi"
4955|29050309402|" GOVT. HPS URDU MASIMAD                              "|" bidar    "|" bhalki             "|" khatak-chincholi"
4957|29050313901|" GOVT HPS YENKURA                                    "|" bidar    "|" bhalki             "|" khatak-chincholi"
4944|29050302501|" GOVT LPS CHITTA                                     "|" bidar    "|" bhalki             "|" khatak-chincholi"
4951|29050307001|" GOVT MPS KHATAK CHINCHOLI                           "|" bidar    "|" bhalki             "|" khatak-chincholi"
4953|29050307501|" GOVT MPS KURUBKHELGI                                "|" bidar    "|" bhalki             "|" khatak-chincholi"
4958|29050313902|" GOVT URDU PS YENKURA                                "|" bidar    "|" bhalki             "|" khatak-chincholi"
4941|29050301004|" JAI BHAVANI PC LPS KAPALAPUR CROSS                  "|" bidar    "|" bhalki             "|" khatak-chincholi"
4959|29050300701|" GOVT HPS ATNOOR                                     "|" bidar    "|" bhalki             "|" lakhangaon"
4960|29050301701|" GOVT HPS BHATSANGAVI                                "|" bidar    "|" bhalki             "|" lakhangaon"
4961|29050306301|" GOVT HPS KAKNAL                                     "|" bidar    "|" bhalki             "|" lakhangaon"
4962|29050306601|" GOVT HPS KALASAR TUGAON                             "|" bidar    "|" bhalki             "|" lakhangaon"
4964|29050306701|" GOVT HPS KALASAR TUGAON WADI                        "|" bidar    "|" bhalki             "|" lakhangaon"
4966|29050308601|" GOVT HPS LANJAWADA                                  "|" bidar    "|" bhalki             "|" lakhangaon"
4967|29050308602|" GOVT. HPS MAR                                       "|" bidar    "|" bhalki             "|" lakhangaon"
4965|29050306702|" GOVT. HPS MAR. KASAR TUGAON WADI                    "|" bidar    "|" bhalki             "|" lakhangaon"
4963|29050306603|" GOVT. HPS MAR. KASAR TUTGAON                        "|" bidar    "|" bhalki             "|" lakhangaon"
4971|29050309501|" GOVT HPS METHI MELKUNDA                             "|" bidar    "|" bhalki             "|" lakhangaon"
4973|29050309601|" GOVT HPS METHI MELKUNDA WADI                        "|" bidar    "|" bhalki             "|" lakhangaon"
4974|29050312201|" GOVT HPS SHIVANI                                    "|" bidar    "|" bhalki             "|" lakhangaon"
4976|29050312301|" GOVT HPS SOMPUR                                     "|" bidar    "|" bhalki             "|" lakhangaon"
4977|29050313201|" GOVT HPS THAMGAYAL WADI                             "|" bidar    "|" bhalki             "|" lakhangaon"
4975|29050312202|" GOVT. HPS URDU SHIVANI                              "|" bidar    "|" bhalki             "|" lakhangaon"
4972|29050309502|" GOVT. LPS MAR. M MELKUNDA B                         "|" bidar    "|" bhalki             "|" lakhangaon"
4968|29050308701|" GOVT MPS LAKHANGAON                                 "|" bidar    "|" bhalki             "|" lakhangaon"
4970|29050308703|" GOVT. MPS MAR. LAKHANGAON                           "|" bidar    "|" bhalki             "|" lakhangaon"
4969|29050308702|" GOVT URDU PS LAKHANGAON                             "|" bidar    "|" bhalki             "|" lakhangaon"
5357|29050402901|" GOVT HPS CHITTA                                     "|" bidar    "|" bhalki             "|" mailoor"
5358|29050402902|" GOVT HPS CHITTA WADI                                "|" bidar    "|" bhalki             "|" mailoor"
5360|29050404101|" GOVT HPS GUNALLI                                    "|" bidar    "|" bhalki             "|" mailoor"
5362|29050407701|" GOVT HPS MAILOOR                                    "|" bidar    "|" bhalki             "|" mailoor"
5359|29050402904|" GOVT HPS (URDU) CHITTA                              "|" bidar    "|" bhalki             "|" mailoor"
5363|29050407710|" GOVT HPS (URDU) MAILOOR                             "|" bidar    "|" bhalki             "|" mailoor"
5355|29050402005|" GOVT HPS VIDHYA NAGER COLONY B                      "|" bidar    "|" bhalki             "|" mailoor"
5356|29050402809|" GOVT LPS BALNAGAR BIDAR                             "|" bidar    "|" bhalki             "|" mailoor"
5361|29050404102|" GOVT LPS (URDU) GUNNALLI                            "|" bidar    "|" bhalki             "|" mailoor"
5161|29050301444|" KANNADAMBE HPS BIDAR                                "|" bidar    "|" bhalki             "|" mailoor"
5074|29050300101|" GOVT HPS ALAWAI                                     "|" bidar    "|" bhalki             "|" mehakar"
5077|29050300601|" GOVT HPS ATTARGA                                    "|" bidar    "|" bhalki             "|" mehakar"
5081|29050301801|" GOVT HPS BOLEGAON                                   "|" bidar    "|" bhalki             "|" mehakar"
5083|29050303901|" GOVT HPS GUNJARGA                                   "|" bidar    "|" bhalki             "|" mehakar"
5084|29050309101|" GOVT HPS MANAKESHWAR                                "|" bidar    "|" bhalki             "|" mehakar"
5076|29050300106|" GOVT. HPS MAR. ALWAI                                "|" bidar    "|" bhalki             "|" mehakar"
5079|29050300603|" GOVT. HPS MAR. ATTARGA                              "|" bidar    "|" bhalki             "|" mehakar"
5082|29050301803|" GOVT. HPS MAR. BOLEGAON                             "|" bidar    "|" bhalki             "|" mehakar"
5089|29050312402|" GOVT. HPS MAR. SHREEMALI                            "|" bidar    "|" bhalki             "|" mehakar"
5088|29050312401|" GOVT HPS SRIMALI                                    "|" bidar    "|" bhalki             "|" mehakar"
5090|29050312403|" GOVT. HPS URDU SHREEMALI                            "|" bidar    "|" bhalki             "|" mehakar"
5092|29050314001|" GOVT HPS YELLAMMAWADI                               "|" bidar    "|" bhalki             "|" mehakar"
5078|29050300602|" GOVT LPS ATTARGA BADAVANE                           "|" bidar    "|" bhalki             "|" mehakar"
5094|29050315401|" GOVT LPS HARIWADI                                   "|" bidar    "|" bhalki             "|" mehakar"
5080|29050300604|" GOVT. LPS MAR. ATTARGA (B)                          "|" bidar    "|" bhalki             "|" mehakar"
5093|29050315301|" GOVT LPS MEHKAR THANDA                              "|" bidar    "|" bhalki             "|" mehakar"
5087|29050310401|" GOVT LPS NARADA SANGAM                              "|" bidar    "|" bhalki             "|" mehakar"
5086|29050309707|" GOVT. MPS MAR. MEHAKAR                              "|" bidar    "|" bhalki             "|" mehakar"
5085|29050309701|" GOVT MPS MEHKAR                                     "|" bidar    "|" bhalki             "|" mehakar"
5091|29050313101|" GOVT MPS TUGAON HALSI                               "|" bidar    "|" bhalki             "|" mehakar"
5075|29050300105|" GOVT URDU PS ALAWAI                                 "|" bidar    "|" bhalki             "|" mehakar"
5160|29050315001|" GOVT HPS GAOUNDGAON-R                               "|" bidar    "|" bhalki             "|" morambi"
5149|29050304701|" GOVT HPS HALGORTHA                                  "|" bidar    "|" bhalki             "|" morambi"
5151|29050304801|" GOVT HPS HONNALI                                    "|" bidar    "|" bhalki             "|" morambi"
5152|29050307401|" GOVT HPS KHUNTEGAON                                 "|" bidar    "|" bhalki             "|" morambi"
5153|29050309001|" GOVT HPS MADAKATTI                                  "|" bidar    "|" bhalki             "|" morambi"
5154|29050309003|" GOVT. HPS MAR. MADAKATTI                            "|" bidar    "|" bhalki             "|" morambi"
5156|29050309803|" GOVT. HPS MAR. MORAMBI                              "|" bidar    "|" bhalki             "|" morambi"
5158|29050313303|" GOVT. HPS MAR. UCCHA                                "|" bidar    "|" bhalki             "|" morambi"
5155|29050309801|" GOVT HPS MORAMBI                                    "|" bidar    "|" bhalki             "|" morambi"
5157|29050313301|" GOVT HPS UCHA                                       "|" bidar    "|" bhalki             "|" morambi"
5159|29050313602|" GOVT LPS BAJOLGA CROSS                              "|" bidar    "|" bhalki             "|" morambi"
5146|29050302903|" GOVT. LPS DHARJWADI  THANDA                         "|" bidar    "|" bhalki             "|" morambi"
5147|29050303201|" GOVT LPS EKALASPURWADI                              "|" bidar    "|" bhalki             "|" morambi"
5145|29050301003|" GOVT. LPS MAR. BAJOLGA                              "|" bidar    "|" bhalki             "|" morambi"
5148|29050303203|" Govt. LPS Mar. Ekalaspurwadi                        "|" bidar    "|" bhalki             "|" morambi"
5150|29050304702|" GOVT. LPS MAR. HALGORTA                             "|" bidar    "|" bhalki             "|" morambi"
5144|29050301001|" YYY GOVT HPS BAJOLAGA                               "|" bidar    "|" bhalki             "|" morambi"
4978|29050300801|" GOVT HPS BALUR                                      "|" bidar    "|" bhalki             "|" nittur-b"
4982|29050301301|" GOVT HPS BEERI (K)                                  "|" bidar    "|" bhalki             "|" nittur-b"
4983|29050302201|" GOVT HPS CHANDAPUR                                  "|" bidar    "|" bhalki             "|" nittur-b"
4984|29050303101|" GOVT HPS DONGARGI                                   "|" bidar    "|" bhalki             "|" nittur-b"
4985|29050303701|" GOVT HPS GORNAL                                     "|" bidar    "|" bhalki             "|" nittur-b"
4986|29050304101|" GOVT HPS HAJNAL                                     "|" bidar    "|" bhalki             "|" nittur-b"
4987|29050305501|" GOVT HPS JAINAPUR                                   "|" bidar    "|" bhalki             "|" nittur-b"
4990|29050307202|" GOVT. HPS KAN. KHASEMPUR                            "|" bidar    "|" bhalki             "|" nittur-b"
4988|29050306901|" GOVT HPS KEROOR (H)                                 "|" bidar    "|" bhalki             "|" nittur-b"
4989|29050307201|" GOVT HPS KHASHAMPUR                                 "|" bidar    "|" bhalki             "|" nittur-b"
4991|29050307901|" GOVT HPS KOTAGYAL                                   "|" bidar    "|" bhalki             "|" nittur-b"
4992|29050308501|" GOVT HPS KUDLI                                      "|" bidar    "|" bhalki             "|" nittur-b"
4993|29050309901|" GOVT HPS MURAL                                      "|" bidar    "|" bhalki             "|" nittur-b"
4994|29050310301|" GOVT HPS NAGARAL                                    "|" bidar    "|" bhalki             "|" nittur-b"
4979|29050300802|" GOVT LPS BALOOR THANDA                              "|" bidar    "|" bhalki             "|" nittur-b"
4980|29050300803|" GOVT LPS CHARKIWADI (BALUR)                         "|" bidar    "|" bhalki             "|" nittur-b"
4981|29050300804|" GOVT. LPS MAR. BALUR                                "|" bidar    "|" bhalki             "|" nittur-b"
4997|29050310906|" GOVT. LPS URDU NITTUR                               "|" bidar    "|" bhalki             "|" nittur-b"
4996|29050310905|" GOVT. MPS MAR. NITTUR                               "|" bidar    "|" bhalki             "|" nittur-b"
4995|29050310901|" GOVT MPS NITTUR                                     "|" bidar    "|" bhalki             "|" nittur-b"
4998|29050301901|" GOVT HPS BASAVANWADI                                "|" bidar    "|" bhalki             "|" saigaon"
5000|29050304601|" GOVT HPS HALSI (L)                                  "|" bidar    "|" bhalki             "|" saigaon"
5003|29050305201|" GOVT HPS INCHUR                                     "|" bidar    "|" bhalki             "|" saigaon"
5004|29050305301|" GOVT HPS JAMKHANDI                                  "|" bidar    "|" bhalki             "|" saigaon"
5027|29050315101|" GOVT HPS JAWALGA-K                                  "|" bidar    "|" bhalki             "|" saigaon"
5006|29050305701|" GOVT HPS JEERGEYAL                                  "|" bidar    "|" bhalki             "|" saigaon"
4999|29050301902|" GOVT. HPS KAN. BASAVANWADI                          "|" bidar    "|" bhalki             "|" saigaon"
5009|29050307302|" GOVT. HPS KAN. KHUDAWANDPUR                         "|" bidar    "|" bhalki             "|" saigaon"
5011|29050307602|" GOVT. HPS KAN. KONGL                                "|" bidar    "|" bhalki             "|" saigaon"
5176|29050413978|" GOVT. HPS KAN. PANDRI                               "|" bidar    "|" bhalki             "|" saigaon"
5015|29050311402|" GOVT. HPS KAN. SAIGAON                              "|" bidar    "|" bhalki             "|" saigaon"
5022|29050313803|" GOVT. HPS KAN. WANJARKHED TANDA                     "|" bidar    "|" bhalki             "|" saigaon"
5010|29050307601|" GOVT HPS KONGALI                                    "|" bidar    "|" bhalki             "|" saigaon"
5012|29050308801|" GOVT HPS LADHA                                      "|" bidar    "|" bhalki             "|" saigaon"
5002|29050304603|" Govt. HPS Mar. Halsi (L)                            "|" bidar    "|" bhalki             "|" saigaon"
5001|29050304602|" GOVT. HPS MAR. HALSI (L)                            "|" bidar    "|" bhalki             "|" saigaon"
5007|29050306801|" GOVT. HPS MAR. K. JAWALAGA                          "|" bidar    "|" bhalki             "|" saigaon"
5013|29050308802|" GOVT. HPS MAR. LADHA                                "|" bidar    "|" bhalki             "|" saigaon"
5018|29050311601|" GOVT HPS PANDRI                                     "|" bidar    "|" bhalki             "|" saigaon"
5023|29050313804|" GOVT. HPS URDU WANJARKHED                           "|" bidar    "|" bhalki             "|" saigaon"
5019|29050313401|" GOVT HPS WAGALGAON                                  "|" bidar    "|" bhalki             "|" saigaon"
5020|29050313801|" GOVT HPS WANJARKHED                                 "|" bidar    "|" bhalki             "|" saigaon"
5026|29050314703|" GOVT. LPS FATTU TANDA                               "|" bidar    "|" bhalki             "|" saigaon"
5005|29050305302|" GOVT. LPS KAN. JAMKHANDI                            "|" bidar    "|" bhalki             "|" saigaon"
5016|29050311403|" Govt. LPS Kan. Saingaon Tanda                       "|" bidar    "|" bhalki             "|" saigaon"
5008|29050307301|" GOVT LPS KHUDAWANDPUR                               "|" bidar    "|" bhalki             "|" saigaon"
5025|29050314702|" GOVT. LPS MAR. GORU TANDA                           "|" bidar    "|" bhalki             "|" saigaon"
5024|29050314401|" GOVT LPS PANDARI THANDA                             "|" bidar    "|" bhalki             "|" saigaon"
5017|29050311501|" GOVT LPS SAIGAON THANDA                             "|" bidar    "|" bhalki             "|" saigaon"
5021|29050313802|" GOVT LPS WANJARKHED TANDA                           "|" bidar    "|" bhalki             "|" saigaon"
5014|29050311401|" GOVT MPS SAIGAON                                    "|" bidar    "|" bhalki             "|" saigaon"
5064|29050308403|" GIVT HPS KUNTE SIRSI                                "|" bidar    "|" bhalki             "|" warawatti"
5060|29050302101|" GOVT HPS BYALHALLI (W)                              "|" bidar    "|" bhalki             "|" warawatti"
5061|29050302601|" GOVT HPS DADAGI                                     "|" bidar    "|" bhalki             "|" warawatti"
5062|29050306501|" GOVT HPS KALWADI                                    "|" bidar    "|" bhalki             "|" warawatti"
5063|29050306502|" GOVT. HPS MAR. KALWADI                              "|" bidar    "|" bhalki             "|" warawatti"
5065|29050309301|" GOVT HPS MAVINAHALLI                                "|" bidar    "|" bhalki             "|" warawatti"
5066|29050310101|" GOVT HPS NAWADGI                                    "|" bidar    "|" bhalki             "|" warawatti"
5067|29050310201|" GOVT HPS NAWADGI THANDA                             "|" bidar    "|" bhalki             "|" warawatti"
5068|29050311001|" GOVT LPS RAMTEERTHWADI                              "|" bidar    "|" bhalki             "|" warawatti"
